Initialising fast UCB table... done
Time in this step: 0.103776
Time in this step: 0.0998095
Time in this step: 0.0990732
Time in this step: 0.10173
Time in this step: 0.101408
Time in this step: 0.101131
Time in this step: 0.100595
Time in this step: 0.100141
Time in this step: 0.101391
Time in this step: 0.100465
Time in this step: 0.101052
Time in this step: 0.130972
Time in this step: 0.146847
Time in this step: 0.106569
Time in this step: 0.102173
Time in this step: 0.101369
Time in this step: 0.101617
Time in this step: 0.101749
Time in this step: 0.103842
Time in this step: 0.103106
Time in this step: 0.103213
Time in this step: 0.102205
Time in this step: 0.103983
Time in this step: 0.105024
Time in this step: 0.106191
Time in this step: 0.103331
Time in this step: 0.104725
Time in this step: 0.104648
Time in this step: 0.104193
Time in this step: 0.103956
Time in this step: 0.112554
Time in this step: 0.10358
Time in this step: 0.103613
Time in this step: 0.103193
Time in this step: 0.112221
Time in this step: 0.10698
Time in this step: 0.105484
Time in this step: 0.105265
Time in this step: 0.104383
Time in this step: 0.110207
Time in this step: 0.111331
Time in this step: 0.103613
Time in this step: 0.103195
Time in this step: 0.103672
Time in this step: 0.104906
Time in this step: 0.104123
Time in this step: 0.104407
Time in this step: 0.10802
Time in this step: 0.106954
Time in this step: 0.106211
Time in this step: 0.107285
Time in this step: 0.106185
Time in this step: 0.108347
Time in this step: 0.105445
Time in this step: 0.10909
Time in this step: 0.111794
Time in this step: 0.106501
Time in this step: 0.10519
Discounted return = 4.40127, average = 8.38834
Undiscounted return = 10, average = 16.875
Starting run 17 with 2048 simulations... 
Time in this step: 0.105076
Time in this step: 0.104374
Time in this step: 0.105404
Time in this step: 0.104541
Time in this step: 0.105319
Time in this step: 0.100138
Time in this step: 0.0972878
Time in this step: 0.0973376
Time in this step: 0.0867101
Time in this step: 0.0756813
Time in this step: 0.0339179
Time in this step: 0.0143032
Terminated
Discounted return = 13.4258, average = 8.68466
Undiscounted return = 20, average = 17.0588
Starting run 18 with 2048 simulations... 
Time in this step: 0.105102
Time in this step: 0.109111
Time in this step: 0.102176
Time in this step: 0.100285
Time in this step: 0.101372
Time in this step: 0.100152
Time in this step: 0.0980653
Time in this step: 0.0945819
Time in this step: 0.0793492
Time in this step: 0.0385145
Time in this step: 0.0153479
Terminated
Discounted return = 5.98737, average = 8.53481
Undiscounted return = 10, average = 16.6667
Starting run 19 with 2048 simulations... 
Time in this step: 0.110899
Time in this step: 0.104574
Time in this step: 0.103188
Time in this step: 0.0990385
Time in this step: 0.0988737
Time in this step: 0.0962617
Time in this step: 0.094803
Time in this step: 0.0915086
Time in this step: 0.0894532
Time in this step: 0.0841354
Time in this step: 0.0818797
Time in this step: 0.0796472
Time in this step: 0.0748508
Time in this step: 0.05873
Time in this step: 0.0251709
Time in this step: 0.0118037
Terminated
Discounted return = 8.38137, average = 8.52673
Undiscounted return = 20, average = 16.8421
Starting run 20 with 2048 simulations... 
Time in this step: 0.105734
Time in this step: 0.10418
Time in this step: 0.105831
Time in this step: 0.104793
Time in this step: 0.103121
Time in this step: 0.100768
Time in this step: 0.102004
Time in this step: 0.103915
Time in this step: 0.0748733
Time in this step: 0.0354649
Time in this step: 0.0146507
Terminated
Discounted return = 14.1324, average = 8.80702
Undiscounted return = 20, average = 17
Simulations = 2048
Runs = 20
Undiscounted return = 17 +- 1.74642
Discounted return = 8.80702 +- 1.22411
Time = 2.22252
Starting run 1 with 4096 simulations... 
Time in this step: 0.219652
Time in this step: 0.209311
Time in this step: 0.213017
Time in this step: 0.209721
Time in this step: 0.204595
Time in this step: 0.199522
Time in this step: 0.209544
Time in this step: 0.204086
Time in this step: 0.188783
Time in this step: 0.173993
Time in this step: 0.107564
Time in this step: 0.0420599
Time in this step: 0.0301938
Terminated
Discounted return = 13.5487, average = 13.5487
Undiscounted return = 20, average = 20
Starting run 2 with 4096 simulations... 
Time in this step: 0.232791
Time in this step: 0.21953
Time in this step: 0.20582
Time in this step: 0.207848
Time in this step: 0.210542
Time in this step: 0.216835
Time in this step: 0.212212
Time in this step: 0.212072
Time in this step: 0.212139
Time in this step: 0.219164
Time in this step: 0.236315
Time in this step: 0.208139
Time in this step: 0.208038
Time in this step: 0.20603
Time in this step: 0.196147
Time in this step: 0.182466
Time in this step: 0.122063
Time in this step: 0.0503349
Time in this step: 0.0219184
Terminated
Discounted return = 3.97214, average = 8.7604
Undiscounted return = 10, average = 15
Starting run 3 with 4096 simulations... 
Time in this step: 0.213184
Time in this step: 0.217593
Time in this step: 0.206945
Time in this step: 0.21089
Time in this step: 0.207992
Time in this step: 0.188745
Time in this step: 0.136398
Time in this step: 0.0515946
Time in this step: 0.0221082
Terminated
Discounted return = 6.6342, average = 8.05167
Undiscounted return = 10, average = 13.3333
Starting run 4 with 4096 simulations... 
Time in this step: 0.217303
Time in this step: 0.21087
Time in this step: 0.214408
Time in this step: 0.229971
Time in this step: 0.210706
Time in this step: 0.214543
Time in this step: 0.230807
Time in this step: 0.217
Time in this step: 0.20224
Time in this step: 0.198209
Time in this step: 0.201449
Time in this step: 0.187179
Time in this step: 0.186507
Time in this step: 0.182643
Time in this step: 0.184428
Time in this step: 0.150044
Time in this step: 0.115385
Time in this step: 0.0839987
Time in this step: 0.0395513
Time in this step: 0.0198189
Terminated
Discounted return = 19.2956, average = 10.8627
Undiscounted return = 40, average = 20
Starting run 5 with 4096 simulations... 
Time in this step: 0.2159
Time in this step: 0.211943
Time in this step: 0.210237
Time in this step: 0.208169
Time in this step: 0.20961
Time in this step: 0.204386
Time in this step: 0.201031
Time in this step: 0.198548
Time in this step: 0.189028
Time in this step: 0.194764
Time in this step: 0.178694
Time in this step: 0.125819
Time in this step: 0.0463615
Time in this step: 0.0202355
Terminated
Discounted return = 12.8712, average = 11.2644
Undiscounted return = 20, average = 20
Starting run 6 with 4096 simulations... 
Time in this step: 0.217603
Time in this step: 0.219882
Time in this step: 0.218697
Time in this step: 0.210254
Time in this step: 0.20782
Time in this step: 0.218253
Time in this step: 0.21158
Time in this step: 0.212601
Time in this step: 0.210345
Time in this step: 0.211404
Time in this step: 0.208019
Time in this step: 0.208121
Time in this step: 0.204208
Time in this step: 0.203725
Time in this step: 0.206966
Time in this step: 0.20477
Time in this step: 0.203507
Time in this step: 0.206379
Time in this step: 0.204541
Time in this step: 0.207699
Time in this step: 0.208387
Time in this step: 0.222912
Time in this step: 0.206364
Time in this step: 0.211433
Time in this step: 0.225154
Time in this step: 0.216026
Time in this step: 0.213726
Time in this step: 0.213326
Time in this step: 0.217932
Time in this step: 0.212558
Time in this step: 0.21346
Time in this step: 0.22644
Time in this step: 0.213423
Time in this step: 0.216408
Time in this step: 0.219973
Time in this step: 0.213112
Time in this step: 0.208409
Time in this step: 0.215476
Time in this step: 0.206255
Time in this step: 0.189644
Time in this step: 0.191025
Time in this step: 0.196965
Time in this step: 0.200022
Time in this step: 0.20892
Time in this step: 0.203022
Time in this step: 0.200003
Time in this step: 0.207246
Time in this step: 0.201076
Time in this step: 0.19091
Time in this step: 0.180292
Time in this step: 0.107115
Time in this step: 0.0433345
Time in this step: 0.0215482
Terminated
Discounted return = 2.11839, average = 9.74004
Undiscounted return = 20, average = 20
Starting run 7 with 4096 simulations... 
Time in this step: 0.217367
Time in this step: 0.209796
Time in this step: 0.212658
Time in this step: 0.20995
Time in this step: 0.208593
Time in this step: 0.214097
Time in this step: 0.212027
Time in this step: 0.20596
Time in this step: 0.196708
Time in this step: 0.196265
Time in this step: 0.213386
Time in this step: 0.204372
Time in this step: 0.185877
Time in this step: 0.184983
Time in this step: 0.102312
Time in this step: 0.0432133
Time in this step: 0.0211387
Terminated
Discounted return = 10.7038, average = 9.87771
Undiscounted return = 20, average = 20
Starting run 8 with 4096 simulations... 
Time in this step: 0.214485
Time in this step: 0.215208
Time in this step: 0.220329
Time in this step: 0.216589
Time in this step: 0.224994
Time in this step: 0.224715
Time in this step: 0.2168
Time in this step: 0.210148
Time in this step: 0.213297
Time in this step: 0.221045
Time in this step: 0.218081
Time in this step: 0.218162
Time in this step: 0.208778
Time in this step: 0.210004
Time in this step: 0.211538
Time in this step: 0.207136
Time in this step: 0.206155
Time in this step: 0.198675
Time in this step: 0.191435
Time in this step: 0.143612
Time in this step: 0.0501622
Time in this step: 0.0233672
Terminated
Discounted return = 3.40562, average = 9.0687
Undiscounted return = 10, average = 18.75
Starting run 9 with 4096 simulations... 
Time in this step: 0.215335
Time in this step: 0.209702
Time in this step: 0.210257
Time in this step: 0.217195
Time in this step: 0.216176
Time in this step: 0.204391
Time in this step: 0.197426
Time in this step: 0.210998
Time in this step: 0.205556
Time in this step: 0.194218
Time in this step: 0.198523
Time in this step: 0.178236
Time in this step: 0.171607
Time in this step: 0.162648
Time in this step: 0.162865
Time in this step: 0.0782941
Time in this step: 0.0423753
Time in this step: 0.0175924
Terminated
Discounted return = 22.2854, average = 10.5372
Undiscounted return = 40, average = 21.1111
Starting run 10 with 4096 simulations... 
Time in this step: 0.223636
Time in this step: 0.212821
Time in this step: 0.219119
Time in this step: 0.214517
Time in this step: 0.213954
Time in this step: 0.2028
Time in this step: 0.195944
Time in this step: 0.190746
Time in this step: 0.187989
Time in this step: 0.188689
Time in this step: 0.182209
Time in this step: 0.17458
Time in this step: 0.176718
Time in this step: 0.175387
Time in this step: 0.165077
Time in this step: 0.151559
Time in this step: 0.0745681
Time in this step: 0.0364826
Time in this step: 0.0177964
Terminated
Discounted return = 18.5333, average = 11.3368
Undiscounted return = 30, average = 22
Starting run 11 with 4096 simulations... 
Time in this step: 0.217473
Time in this step: 0.219633
Time in this step: 0.224515
Time in this step: 0.210184
Time in this step: 0.206912
Time in this step: 0.197712
Time in this step: 0.193087
Time in this step: 0.184269
Time in this step: 0.173644
Time in this step: 0.169656
Time in this step: 0.165109
Time in this step: 0.0930352
Time in this step: 0.0404088
Time in this step: 0.0194714
Terminated
Discounted return = 18.7868, average = 12.0141
Undiscounted return = 30, average = 22.7273
Starting run 12 with 4096 simulations... 
Time in this step: 0.217459
Time in this step: 0.217523
Time in this step: 0.208488
Time in this step: 0.211989
Time in this step: 0.211699
Time in this step: 0.22628
Time in this step: 0.22252
Time in this step: 0.22693
Time in this step: 0.22193
Time in this step: 0.205856
Time in this step: 0.206531
Time in this step: 0.210782
Time in this step: 0.205925
Time in this step: 0.194562
Time in this step: 0.18793
Time in this step: 0.178216
Time in this step: 0.178608
Time in this step: 0.178237
Time in this step: 0.165151
Time in this step: 0.137825
Time in this step: 0.0702857
Time in this step: 0.0418534
Time in this step: 0.0280867
Terminated
Discounted return = 14.0995, average = 12.1879
Undiscounted return = 30, average = 23.3333
Starting run 13 with 4096 simulations... 
Time in this step: 0.217148
Time in this step: 0.208144
Time in this step: 0.208184
Time in this step: 0.216095
Time in this step: 0.214379
Time in this step: 0.198811
Time in this step: 0.193454
Time in this step: 0.116005
Time in this step: 0.042158
Time in this step: 0.0203811
Terminated
Discounted return = 14.8762, average = 12.3947
Undiscounted return = 20, average = 23.0769
Starting run 14 with 4096 simulations... 
Time in this step: 0.223158
Time in this step: 0.210504
Time in this step: 0.218965
Time in this step: 0.21314
Time in this step: 0.216308
Time in this step: 0.21029
Time in this step: 0.200175
Time in this step: 0.20944
Time in this step: 0.189513
Time in this step: 0.184617
Time in this step: 0.187633
Time in this step: 0.16901
Time in this step: 0.148891
Time in this step: 0.105989
Time in this step: 0.0840667
Time in this step: 0.0423392
Time in this step: 0.020072
Terminated
Discounted return = 16.5181, average = 12.6892
Undiscounted return = 30, average = 23.5714
Starting run 15 with 4096 simulations... 
Time in this step: 0.216343
Time in this step: 0.214484
Time in this step: 0.211817
Time in this step: 0.208795
Time in this step: 0.205909
Time in this step: 0.206723
Time in this step: 0.207171
Time in this step: 0.214455
Time in this step: 0.200138
Time in this step: 0.193864
Time in this step: 0.199191
Time in this step: 0.1873
Time in this step: 0.204195
Time in this step: 0.188172
Time in this step: 0.182758
Time in this step: 0.178235
Time in this step: 0.160768
Time in this step: 0.137658
Time in this step: 0.101315
Time in this step: 0.0763588
Time in this step: 0.0387227
Time in this step: 0.01857
Terminated
Discounted return = 18.4985, average = 13.0765
Undiscounted return = 40, average = 24.6667
Starting run 16 with 4096 simulations... 
Time in this step: 0.216608
Time in this step: 0.219734
Time in this step: 0.21959
Time in this step: 0.209797
Time in this step: 0.209228
Time in this step: 0.20987
Time in this step: 0.232745
Time in this step: 0.218374
Time in this step: 0.210868
Time in this step: 0.21391
Time in this step: 0.219014
Time in this step: 0.208805
Time in this step: 0.207959
Time in this step: 0.201259
Time in this step: 0.193098
Time in this step: 0.188934
Time in this step: 0.124898
Time in this step: 0.0458408
Time in this step: 0.0210935
Terminated
Discounted return = 9.37574, average = 12.8452
Undiscounted return = 20, average = 24.375
Starting run 17 with 4096 simulations... 
Time in this step: 0.215289
Time in this step: 0.210996
Time in this step: 0.212273
Time in this step: 0.213748
Time in this step: 0.20606
Time in this step: 0.207752
Time in this step: 0.203114
Time in this step: 0.190201
Time in this step: 0.179091
Time in this step: 0.125592
Time in this step: 0.0503093
Time in this step: 0.0212322
Terminated
Discounted return = 13.4258, average = 12.8793
Undiscounted return = 20, average = 24.1176
Starting run 18 with 4096 simulations... 
Time in this step: 0.215329
Time in this step: 0.209105
Time in this step: 0.227616
Time in this step: 0.216954
Time in this step: 0.218028
Time in this step: 0.217922
Time in this step: 0.211151
Time in this step: 0.206854
Time in this step: 0.191047
Time in this step: 0.184337
Time in this step: 0.179074
Time in this step: 0.165891
Time in this step: 0.168957
Time in this step: 0.169831
Time in this step: 0.151229
Time in this step: 0.0745419
Time in this step: 0.0351182
Time in this step: 0.0176469
Terminated
Discounted return = 22.6005, average = 13.4194
Undiscounted return = 40, average = 25
Starting run 19 with 4096 simulations... 
Time in this step: 0.216
Time in this step: 0.214207
Time in this step: 0.208251
Time in this step: 0.22613
Time in this step: 0.207433
Time in this step: 0.199526
Time in this step: 0.200584
Time in this step: 0.189379
Time in this step: 0.174897
Time in this step: 0.174903
Time in this step: 0.16478
Time in this step: 0.0854473
Time in this step: 0.0398314
Time in this step: 0.0186383
Terminated
Discounted return = 19.581, average = 13.7437
Undiscounted return = 30, average = 25.2632
Starting run 20 with 4096 simulations... 
Time in this step: 0.215585
Time in this step: 0.222118
Time in this step: 0.222749
Time in this step: 0.212204
Time in this step: 0.211008
Time in this step: 0.220722
Time in this step: 0.209798
Time in this step: 0.214695
Time in this step: 0.218937
Time in this step: 0.215957
Time in this step: 0.232574
Time in this step: 0.206942
Time in this step: 0.208617
Time in this step: 0.209568
Time in this step: 0.212223
Time in this step: 0.211211
Time in this step: 0.21228
Time in this step: 0.234145
Time in this step: 0.214351
Time in this step: 0.219649
Time in this step: 0.211802
Time in this step: 0.215878
Time in this step: 0.212314
Time in this step: 0.210418
Time in this step: 0.188912
Time in this step: 0.150631
Time in this step: 0.0450278
Time in this step: 0.0225712
Terminated
Discounted return = 2.50344, average = 13.1817
Undiscounted return = 10, average = 24.5
Simulations = 4096
Runs = 20
Undiscounted return = 24.5 +- 2.28856
Discounted return = 13.1817 +- 1.44368
Time = 3.46901
Starting run 1 with 8192 simulations... 
Time in this step: 0.461257
Time in this step: 0.446313
Time in this step: 0.448558
Time in this step: 0.438921
Time in this step: 0.43365
Time in this step: 0.421431
Time in this step: 0.382241
Time in this step: 0.137968
Time in this step: 0.0595689
Time in this step: 0.0302592
Terminated
Discounted return = 14.8762, average = 14.8762
Undiscounted return = 20, average = 20
Starting run 2 with 8192 simulations... 
Time in this step: 0.451582
Time in this step: 0.45672
Time in this step: 0.436516
Time in this step: 0.451888
Time in this step: 0.433084
Time in this step: 0.41291
Time in this step: 0.367231
Time in this step: 0.161668
Time in this step: 0.0679847
Time in this step: 0.0303349
Terminated
Discounted return = 14.8762, average = 14.8762
Undiscounted return = 20, average = 20
Starting run 3 with 8192 simulations... 
Time in this step: 0.450656
Time in this step: 0.426469
Time in this step: 0.428375
Time in this step: 0.427608
Time in this step: 0.413142
Time in this step: 0.389016
Time in this step: 0.364635
Time in this step: 0.134946
Time in this step: 0.0582016
Time in this step: 0.0291057
Terminated
Discounted return = 14.8762, average = 14.8762
Undiscounted return = 20, average = 20
Starting run 4 with 8192 simulations... 
Time in this step: 0.450227
Time in this step: 0.443927
Time in this step: 0.469491
Time in this step: 0.459674
Time in this step: 0.440187
Time in this step: 0.440476
Time in this step: 0.429093
Time in this step: 0.414239
Time in this step: 0.424957
Time in this step: 0.424242
Time in this step: 0.433224
Time in this step: 0.424689
Time in this step: 0.428234
Time in this step: 0.441435
Time in this step: 0.445446
Time in this step: 0.444675
Time in this step: 0.458096
Time in this step: 0.441177
Time in this step: 0.442959
Time in this step: 0.438269
Time in this step: 0.464189
Time in this step: 0.458723
Time in this step: 0.440889
Time in this step: 0.453626
Time in this step: 0.454835
Time in this step: 0.45679
Time in this step: 0.446431
Time in this step: 0.481224
Time in this step: 0.443757
Time in this step: 0.488746
Time in this step: 0.475836
Time in this step: 0.453156
Time in this step: 0.454136
Time in this step: 0.451161
Time in this step: 0.450829
Time in this step: 0.42802
Time in this step: 0.395976
Time in this step: 0.17188
Time in this step: 0.0807348
Time in this step: 0.0422258
Terminated
Discounted return = 1.35276, average = 11.4954
Undiscounted return = 10, average = 17.5
Starting run 5 with 8192 simulations... 
Time in this step: 0.443735
Time in this step: 0.433189
Time in this step: 0.455342
Time in this step: 0.43746
Time in this step: 0.438053
Time in this step: 0.420406
Time in this step: 0.419704
Time in this step: 0.394296
Time in this step: 0.397021
Time in this step: 0.146594
Time in this step: 0.0617675
Time in this step: 0.0292108
Terminated
Discounted return = 13.4258, average = 11.8815
Undiscounted return = 20, average = 18
Starting run 6 with 8192 simulations... 
Time in this step: 0.482748
Time in this step: 0.432412
Time in this step: 0.438232
Time in this step: 0.429388
Time in this step: 0.417736
Time in this step: 0.416151
Time in this step: 0.404823
Time in this step: 0.389222
Time in this step: 0.371815
Time in this step: 0.135173
Time in this step: 0.0565164
Time in this step: 0.0286508
Terminated
Discounted return = 13.4258, average = 12.1389
Undiscounted return = 20, average = 18.3333
Starting run 7 with 8192 simulations... 
Time in this step: 0.44177
Time in this step: 0.43546
Time in this step: 0.434308
Time in this step: 0.439372
Time in this step: 0.46903
Time in this step: 0.460323
Time in this step: 0.43522
Time in this step: 0.434707
Time in this step: 0.436867
Time in this step: 0.434872
Time in this step: 0.442617
Time in this step: 0.426838
Time in this step: 0.420913
Time in this step: 0.404181
Time in this step: 0.360861
Time in this step: 0.325829
Time in this step: 0.169374
Time in this step: 0.163201
Time in this step: 0.065074
Time in this step: 0.0337816
Terminated
Discounted return = 8.1748, average = 11.5726
Undiscounted return = 20, average = 18.5714
Starting run 8 with 8192 simulations... 
Time in this step: 0.441023
Time in this step: 0.441632
Time in this step: 0.433452
Time in this step: 0.426795
Time in this step: 0.405593
Time in this step: 0.385392
Time in this step: 0.357505
Time in this step: 0.149347
Time in this step: 0.0561444
Time in this step: 0.028944
Terminated
Discounted return = 14.8762, average = 11.9855
Undiscounted return = 20, average = 18.75
Starting run 9 with 8192 simulations... 
Time in this step: 0.452175
Time in this step: 0.429645
Time in this step: 0.433869
Time in this step: 0.426259
Time in this step: 0.407262
Time in this step: 0.40732
Time in this step: 0.398778
Time in this step: 0.391561
Time in this step: 0.380219
Time in this step: 0.367836
Time in this step: 0.317297
Time in this step: 0.297702
Time in this step: 0.267081
Time in this step: 0.0931437
Time in this step: 0.0486148
Time in this step: 0.0236984
Terminated
Discounted return = 25.5289, average = 13.4903
Undiscounted return = 40, average = 21.1111
Starting run 10 with 8192 simulations... 
Time in this step: 0.446349
Time in this step: 0.432849
Time in this step: 0.431644
Time in this step: 0.428285
Time in this step: 0.431583
Time in this step: 0.431158
Time in this step: 0.442237
Time in this step: 0.433617
Time in this step: 0.463606
Time in this step: 0.443481
Time in this step: 0.442036
Time in this step: 0.412116
Time in this step: 0.414966
Time in this step: 0.367231
Time in this step: 0.149444
Time in this step: 0.0686128
Time in this step: 0.0312491
Terminated
Discounted return = 10.3886, average = 13.1802
Undiscounted return = 20, average = 21
Starting run 11 with 8192 simulations... 
Time in this step: 0.453541
Time in this step: 0.431432
Time in this step: 0.427719
Time in this step: 0.418506
Time in this step: 0.40848
Time in this step: 0.3885
Time in this step: 0.357107
Time in this step: 0.136195
Time in this step: 0.057879
Time in this step: 0.0285811
Terminated
Discounted return = 14.8762, average = 13.3344
Undiscounted return = 20, average = 20.9091
Starting run 12 with 8192 simulations... 
Time in this step: 0.444288
Time in this step: 0.436382
Time in this step: 0.428352
Time in this step: 0.44809
Time in this step: 0.415171
Time in this step: 0.416788
Time in this step: 0.402848
Time in this step: 0.413883
Time in this step: 0.414712
Time in this step: 0.404571
Time in this step: 0.361572
Time in this step: 0.139708
Time in this step: 0.0604949
Time in this step: 0.0300745
Terminated
Discounted return = 12.8712, average = 13.2958
Undiscounted return = 20, average = 20.8333
Starting run 13 with 8192 simulations... 
Time in this step: 0.446704
Time in this step: 0.434555
Time in this step: 0.435623
Time in this step: 0.431105
Time in this step: 0.435134
Time in this step: 0.442624
Time in this step: 0.428791
Time in this step: 0.452458
Time in this step: 0.488487
Time in this step: 0.433939
Time in this step: 0.419931
Time in this step: 0.420932
Time in this step: 0.427354
Time in this step: 0.426471
Time in this step: 0.405861
Time in this step: 0.379299
Time in this step: 0.185025
Time in this step: 0.0653775
Time in this step: 0.0325973
Terminated
Discounted return = 3.97214, average = 12.5786
Undiscounted return = 10, average = 20
Starting run 14 with 8192 simulations... 
Time in this step: 0.439403
Time in this step: 0.424444
Time in this step: 0.424517
Time in this step: 0.433615
Time in this step: 0.413502
Time in this step: 0.41938
Time in this step: 0.407622
Time in this step: 0.414113
Time in this step: 0.377114
Time in this step: 0.373392
Time in this step: 0.343407
Time in this step: 0.232493
Time in this step: 0.0973265
Time in this step: 0.0504742
Time in this step: 0.0261349
Terminated
Discounted return = 20.0847, average = 13.1147
Undiscounted return = 30, average = 20.7143
Starting run 15 with 8192 simulations... 
Time in this step: 0.472772
Time in this step: 0.431615
Time in this step: 0.450917
Time in this step: 0.455076
Time in this step: 0.448986
Time in this step: 0.432851
Time in this step: 0.433124
Time in this step: 0.434147
Time in this step: 0.44459
Time in this step: 0.443316
Time in this step: 0.449472
Time in this step: 0.435604
Time in this step: 0.433728
Time in this step: 0.483304
Time in this step: 0.442594
Time in this step: 0.419248
Time in this step: 0.384799
Time in this step: 0.151707
Time in this step: 0.06269
Time in this step: 0.0311672
Terminated
Discounted return = 3.77354, average = 12.492
Undiscounted return = 10, average = 20
Starting run 16 with 8192 simulations... 
Time in this step: 0.448749
Time in this step: 0.439686
Time in this step: 0.445146
Time in this step: 0.450338
Time in this step: 0.449211
Time in this step: 0.430854
Time in this step: 0.450703
Time in this step: 0.438515
Time in this step: 0.464957
Time in this step: 0.440317
Time in this step: 0.42694
Time in this step: 0.437803
Time in this step: 0.432455
Time in this step: 0.434349
Time in this step: 0.434812
Time in this step: 0.427875
Time in this step: 0.445245
Time in this step: 0.430731
Time in this step: 0.430125
Time in this step: 0.441964
Time in this step: 0.431282
Time in this step: 0.439697
Time in this step: 0.447399
Time in this step: 0.431319
Time in this step: 0.441124
Time in this step: 0.443945
Time in this step: 0.43837
Time in this step: 0.453889
Time in this step: 0.434085
Time in this step: 0.458697
Time in this step: 0.465081
Time in this step: 0.435564
Time in this step: 0.46849
Time in this step: 0.453954
Time in this step: 0.441001
Time in this step: 0.416517
Time in this step: 0.409279
Time in this step: 0.403169
Time in this step: 0.247151
Time in this step: 0.186543
Time in this step: 0.141541
Time in this step: 0.0790066
Time in this step: 0.0517504
Time in this step: 0.0295728
Terminated
Discounted return = 2.03662, average = 11.8385
Undiscounted return = 20, average = 20
Starting run 17 with 8192 simulations... 
Time in this step: 0.442741
Time in this step: 0.434277
Time in this step: 0.424778
Time in this step: 0.419901
Time in this step: 0.405231
Time in this step: 0.398735
Time in this step: 0.366651
Time in this step: 0.137085
Time in this step: 0.0682499
Time in this step: 0.028974
Terminated
Discounted return = 14.8762, average = 12.0172
Undiscounted return = 20, average = 20
Starting run 18 with 8192 simulations... 
Time in this step: 0.454054
Time in this step: 0.487061
Time in this step: 0.421701
Time in this step: 0.426979
Time in this step: 0.401415
Time in this step: 0.375521
Time in this step: 0.164126
Time in this step: 0.0652683
Time in this step: 0.0309016
Terminated
Discounted return = 6.6342, average = 11.7181
Undiscounted return = 10, average = 19.4444
Starting run 19 with 8192 simulations... 
Time in this step: 0.449943
Time in this step: 0.457961
Time in this step: 0.431447
Time in this step: 0.441328
Time in this step: 0.436829
Time in this step: 0.43243
Time in this step: 0.397507
Time in this step: 0.389327
Time in this step: 0.3783
Time in this step: 0.313059
Time in this step: 0.146132
Time in this step: 0.0662062
Time in this step: 0.0303978
Terminated
Discounted return = 5.4036, average = 11.3858
Undiscounted return = 10, average = 18.9474
Starting run 20 with 8192 simulations... 
Time in this step: 0.452528
Time in this step: 0.426547
Time in this step: 0.423973
Time in this step: 0.430786
Time in this step: 0.432872
Time in this step: 0.415579
Time in this step: 0.417707
Time in this step: 0.402691
Time in this step: 0.370596
Time in this step: 0.160581
Time in this step: 0.0645059
Time in this step: 0.0306011
Terminated
Discounted return = 5.688, average = 11.1009
Undiscounted return = 10, average = 18.5
Simulations = 8192
Runs = 20
Undiscounted return = 18.5 +- 1.62404
Discounted return = 11.1009 +- 1.37914
Time = 5.87123
Starting run 1 with 16384 simulations... 
Time in this step: 0.91195
Time in this step: 0.880218
Time in this step: 0.917003
Time in this step: 0.865274
Time in this step: 0.872391
Time in this step: 0.890344
Time in this step: 0.852287
Time in this step: 0.822177
Time in this step: 0.788359
Time in this step: 0.524707
Time in this step: 0.164899
Time in this step: 0.0822799
Time in this step: 0.0408146
Terminated
Discounted return = 13.1414, average = 13.1414
Undiscounted return = 20, average = 20
Starting run 2 with 16384 simulations... 
Time in this step: 0.893199
Time in this step: 0.880887
Time in this step: 0.892915
Time in this step: 0.874719
Time in this step: 0.847356
Time in this step: 0.814077
Time in this step: 0.469448
Time in this step: 0.192633
Time in this step: 0.0805483
Time in this step: 0.0393865
Terminated
Discounted return = 14.8762, average = 14.0088
Undiscounted return = 20, average = 20
Starting run 3 with 16384 simulations... 
Time in this step: 0.892303
Time in this step: 0.884281
Time in this step: 0.864307
Time in this step: 0.874954
Time in this step: 0.878303
Time in this step: 0.947788
Time in this step: 0.923251
Time in this step: 0.873112
Time in this step: 0.868519
Time in this step: 0.854937
Time in this step: 0.603853
Time in this step: 0.187949
Time in this step: 0.087297
Time in this step: 0.0427938
Terminated
Discounted return = 5.13342, average = 11.0504
Undiscounted return = 10, average = 16.6667
Starting run 4 with 16384 simulations... 
Time in this step: 0.897732
Time in this step: 0.878083
Time in this step: 0.872959
Time in this step: 0.874263
Time in this step: 0.872493
Time in this step: 0.844545
Time in this step: 0.823913
Time in this step: 0.826478
Time in this step: 0.867689
Time in this step: 0.815149
Time in this step: 0.778018
Time in this step: 0.785698
Time in this step: 0.76858
Time in this step: 0.70562
Time in this step: 0.441208
Time in this step: 0.287386
Time in this step: 0.123102
Time in this step: 0.0766718
Time in this step: 0.0433826
Terminated
Discounted return = 17.5208, average = 12.668
Undiscounted return = 30, average = 20
Starting run 5 with 16384 simulations... 
Time in this step: 0.961107
Time in this step: 0.869947
Time in this step: 0.890995
Time in this step: 0.875856
Time in this step: 0.895231
Time in this step: 0.877981
Time in this step: 0.869344
Time in this step: 0.925425
Time in this step: 0.894305
Time in this step: 0.880077
Time in this step: 0.856553
Time in this step: 0.829489
Time in this step: 0.568778
Time in this step: 0.178221
Time in this step: 0.0887148
Time in this step: 0.0441436
Terminated
Discounted return = 4.63291, average = 11.061
Undiscounted return = 10, average = 18
Starting run 6 with 16384 simulations... 
Time in this step: 0.957372
Time in this step: 0.878451
Time in this step: 0.899005
Time in this step: 0.869524
